Hourly measurement data supplied by UK-air on 25/7/2014
 All Data are GMT hour ending
Status: R=Ratified P=Provisional A=As supplied V=Validated S=Suspect
,,Tower Hamlets Roadside,,,,,,,,,,,,
Date,time,"Modelled Wind Direction",status/unit,"Modelled Wind Speed",status/unit,"Modelled Temperature",status/unit,"Nitric oxide",status/unit,"Nitrogen dioxide",status/unit,"Nitrogen oxides as nitrogen dioxide",status/unit
26-02-2014,24:00,213.8,P deg,4.9,P ms-1,6.1,P degC,6,P ugm-3,32,P ugm-3,42,P ugm-3
27-02-2014,01:00,207.3,P deg,5.7,P ms-1,6.1,P degC,4,P ugm-3,34,P ugm-3,40,P ugm-3
27-02-2014,02:00,203.6,P deg,6.4,P ms-1,6.7,P degC,2,P ugm-3,23,P ugm-3,27,P ugm-3
27-02-2014,03:00,204.1,P deg,6.9,P ms-1,7.0,P degC,2,P ugm-3,17,P ugm-3,20,P ugm-3
27-02-2014,04:00,201.9,P deg,7.2,P ms-1,6.7,P degC,1,P ugm-3,12,P ugm-3,13,P ugm-3
27-02-2014,05:00,195.8,P deg,7.4,P ms-1,7.0,P degC,2,P ugm-3,16,P ugm-3,19,P ugm-3
27-02-2014,06:00,197.2,P deg,7.9,P ms-1,7.2,P degC,2,P ugm-3,15,P ugm-3,17,P ugm-3
27-02-2014,07:00,203.3,P deg,7.7,P ms-1,7.6,P degC,4,P ugm-3,20,P ugm-3,26,P ugm-3
27-02-2014,08:00,212.4,P deg,6.3,P ms-1,8.0,P degC,15,P ugm-3,43,P ugm-3,67,P ugm-3
27-02-2014,09:00,281.0,P deg,5.6,P ms-1,9.0,P degC,55,P ugm-3,85,P ugm-3,170,P ugm-3
27-02-2014,10:00,294.6,P deg,6.7,P ms-1,10.5,P degC,63,P ugm-3,92,P ugm-3,188,P ugm-3
27-02-2014,11:00,294.4,P deg,6.7,P ms-1,10.8,P degC,56,P ugm-3,89,P ugm-3,175,P ugm-3
27-02-2014,12:00,291.6,P deg,6.2,P ms-1,11.2,P degC,44,P ugm-3,79,P ugm-3,146,P ugm-3
27-02-2014,13:00,286.5,P deg,5.8,P ms-1,11.4,P degC,55,P ugm-3,82,P ugm-3,166,P ugm-3
27-02-2014,14:00,282.1,P deg,5.4,P ms-1,11.5,P degC,56,P ugm-3,83,P ugm-3,170,P ugm-3
27-02-2014,15:00,275.6,P deg,5.0,P ms-1,11.2,P degC,57,P ugm-3,86,P ugm-3,173,P ugm-3
27-02-2014,16:00,270.6,P deg,4.1,P ms-1,10.2,P degC,43,P ugm-3,84,P ugm-3,151,P ugm-3
27-02-2014,17:00,257.9,P deg,3.7,P ms-1,8.7,P degC,53,P ugm-3,87,P ugm-3,169,P ugm-3
27-02-2014,18:00,256.6,P deg,3.9,P ms-1,7.5,P degC,31,P ugm-3,75,P ugm-3,122,P ugm-3
27-02-2014,19:00,250.9,P deg,3.5,P ms-1,6.6,P degC,32,P ugm-3,80,P ugm-3,130,P ugm-3
27-02-2014,20:00,230.6,P deg,3.3,P ms-1,5.9,P degC,37,P ugm-3,92,P ugm-3,148,P ugm-3
27-02-2014,21:00,238.4,P deg,3.5,P ms-1,5.2,P degC,17,P ugm-3,69,P ugm-3,95,P ugm-3
27-02-2014,22:00,244.2,P deg,3.9,P ms-1,4.8,P degC,14,P ugm-3,60,P ugm-3,81,P ugm-3
27-02-2014,23:00,240.5,P deg,3.9,P ms-1,4.5,P degC,12,P ugm-3,54,P ugm-3,72,P ugm-3
27-02-2014,24:00,218.3,P deg,3.0,P ms-1,3.8,P degC,19,P ugm-3,65,P ugm-3,93,P ugm-3
28-02-2014,01:00,167.2,P deg,3.0,P ms-1,1.7,P degC,10,P ugm-3,60,P ugm-3,76,P ugm-3
28-02-2014,02:00,147.4,P deg,1.8,P ms-1,2.2,P degC,9,P ugm-3,50,P ugm-3,64,P ugm-3
28-02-2014,03:00,130.8,P deg,2.9,P ms-1,2.2,P degC,7,P ugm-3,40,P ugm-3,51,P ugm-3
28-02-2014,04:00,127.5,P deg,3.4,P ms-1,2.8,P degC,6,P ugm-3,37,P ugm-3,46,P ugm-3
28-02-2014,05:00,125.2,P deg,3.9,P ms-1,3.9,P degC,5,P ugm-3,39,P ugm-3,47,P ugm-3
28-02-2014,06:00,124.9,P deg,4.4,P ms-1,4.9,P degC,9,P ugm-3,49,P ugm-3,62,P ugm-3
28-02-2014,07:00,117.8,P deg,5.5,P ms-1,5.2,P degC,31,P ugm-3,74,P ugm-3,121,P ugm-3
28-02-2014,08:00,110.3,P deg,5.6,P ms-1,5.3,P degC,43,P ugm-3,90,P ugm-3,156,P ugm-3
28-02-2014,09:00,107.1,P deg,5.3,P ms-1,5.6,P degC,24,P ugm-3,66,P ugm-3,103,P ugm-3
28-02-2014,10:00,99.0,P deg,4.6,P ms-1,6.0,P degC,23,P ugm-3,63,P ugm-3,98,P ugm-3
28-02-2014,11:00,96.5,P deg,4.8,P ms-1,6.4,P degC,38,P ugm-3,65,P ugm-3,124,P ugm-3
28-02-2014,12:00,87.4,P deg,4.5,P ms-1,6.6,P degC,65,P ugm-3,73,P ugm-3,172,P ugm-3
28-02-2014,13:00,76.6,P deg,4.2,P ms-1,6.6,P degC,89,P ugm-3,88,P ugm-3,224,P ugm-3
28-02-2014,14:00,60.2,P deg,4.1,P ms-1,6.5,P degC,81,P ugm-3,88,P ugm-3,212,P ugm-3
28-02-2014,15:00,51.8,P deg,3.9,P ms-1,6.8,P degC,101,P ugm-3,94,P ugm-3,249,P ugm-3
28-02-2014,16:00,43.7,P deg,3.5,P ms-1,7.2,P degC,126,P ugm-3,102,P ugm-3,295,P ugm-3
28-02-2014,17:00,29.7,P deg,4.3,P ms-1,6.9,P degC,101,P ugm-3,92,P ugm-3,247,P ugm-3
28-02-2014,18:00,8.8,P deg,4.3,P ms-1,6.2,P degC,96,P ugm-3,96,P ugm-3,244,P ugm-3
28-02-2014,19:00,8.8,P deg,4.4,P ms-1,5.3,P degC,78,P ugm-3,99,P ugm-3,219,P ugm-3
28-02-2014,20:00,2.2,P deg,3.8,P ms-1,4.9,P degC,91,P ugm-3,98,P ugm-3,238,P ugm-3
28-02-2014,21:00,349.9,P deg,3.4,P ms-1,4.7,P degC,99,P ugm-3,109,P ugm-3,261,P ugm-3
28-02-2014,22:00,346.2,P deg,3.1,P ms-1,4.3,P degC,102,P ugm-3,103,P ugm-3,260,P ugm-3
28-02-2014,23:00,339.8,P deg,3.3,P ms-1,4.0,P degC,88,P ugm-3,100,P ugm-3,234,P ugm-3
28-02-2014,24:00,329.8,P deg,3.0,P ms-1,3.6,P degC,66,P ugm-3,85,P ugm-3,186,P ugm-3
01-03-2014,01:00,338.0,P deg,2.7,P ms-1,2.3,P degC,62,P ugm-3,83,P ugm-3,179,P ugm-3
01-03-2014,02:00,333.2,P deg,2.0,P ms-1,2.6,P degC,64,P ugm-3,88,P ugm-3,186,P ugm-3
01-03-2014,03:00,319.6,P deg,1.9,P ms-1,2.6,P degC,37,P ugm-3,69,P ugm-3,126,P ugm-3
01-03-2014,04:00,320.6,P deg,2.1,P ms-1,2.5,P degC,45,P ugm-3,69,P ugm-3,138,P ugm-3
01-03-2014,05:00,313.0,P deg,2.0,P ms-1,2.3,P degC,30,P ugm-3,62,P ugm-3,107,P ugm-3
01-03-2014,06:00,314.9,P deg,1.7,P ms-1,2.3,P degC,30,P ugm-3,64,P ugm-3,110,P ugm-3
01-03-2014,07:00,318.4,P deg,1.7,P ms-1,2.2,P degC,59,P ugm-3,77,P ugm-3,168,P ugm-3
01-03-2014,08:00,303.1,P deg,2.1,P ms-1,2.2,P degC,87,P ugm-3,87,P ugm-3,220,P ugm-3
01-03-2014,09:00,299.3,P deg,2.1,P ms-1,2.6,P degC,83,P ugm-3,78,P ugm-3,205,P ugm-3
01-03-2014,10:00,295.9,P deg,1.6,P ms-1,4.4,P degC,119,P ugm-3,91,P ugm-3,274,P ugm-3
01-03-2014,11:00,309.5,P deg,1.8,P ms-1,7.6,P degC,101,P ugm-3,90,P ugm-3,245,P ugm-3
01-03-2014,12:00,328.9,P deg,2.1,P ms-1,9.2,P degC,90,P ugm-3,91,P ugm-3,230,P ugm-3
01-03-2014,13:00,335.5,P deg,2.6,P ms-1,9.7,P degC,86,P ugm-3,92,P ugm-3,223,P ugm-3
01-03-2014,14:00,334.0,P deg,2.5,P ms-1,9.8,P degC,81,P ugm-3,93,P ugm-3,217,P ugm-3
01-03-2014,15:00,323.6,P deg,2.2,P ms-1,9.6,P degC,75,P ugm-3,88,P ugm-3,204,P ugm-3
01-03-2014,16:00,311.8,P deg,2.1,P ms-1,9.1,P degC,74,P ugm-3,97,P ugm-3,211,P ugm-3
01-03-2014,17:00,308.1,P deg,2.1,P ms-1,7.5,P degC,89,P ugm-3,104,P ugm-3,240,P ugm-3
01-03-2014,18:00,270.7,P deg,1.2,P ms-1,5.8,P degC,101,P ugm-3,111,P ugm-3,266,P ugm-3
01-03-2014,19:00,245.8,P deg,1.0,P ms-1,4.3,P degC,137,P ugm-3,123,P ugm-3,333,P ugm-3
01-03-2014,20:00,219.0,P deg,0.3,P ms-1,2.7,P degC,176,P ugm-3,127,P ugm-3,397,P ugm-3
01-03-2014,21:00,225.1,P deg,0.7,P ms-1,1.5,P degC,140,P ugm-3,122,P ugm-3,336,P ugm-3
01-03-2014,22:00,229.3,P deg,2.8,P ms-1,1.1,P degC,37,P ugm-3,96,P ugm-3,153,P ugm-3
01-03-2014,23:00,241.8,P deg,2.8,P ms-1,0.8,P degC,38,P ugm-3,89,P ugm-3,147,P ugm-3
01-03-2014,24:00,237.8,P deg,2.3,P ms-1,0.5,P degC,28,P ugm-3,77,P ugm-3,120,P ugm-3
02-03-2014,01:00,219.1,P deg,2.5,P ms-1,0.6,P degC,23,P ugm-3,66,P ugm-3,102,P ugm-3
02-03-2014,02:00,222.0,P deg,2.2,P ms-1,1.2,P degC,11,P ugm-3,60,P ugm-3,77,P ugm-3
02-03-2014,03:00,218.4,P deg,2.9,P ms-1,2.0,P degC,11,P ugm-3,57,P ugm-3,73,P ugm-3
02-03-2014,04:00,225.2,P deg,3.2,P ms-1,3.0,P degC,5,P ugm-3,33,P ugm-3,40,P ugm-3
02-03-2014,05:00,221.5,P deg,3.7,P ms-1,3.5,P degC,5,P ugm-3,26,P ugm-3,34,P ugm-3
02-03-2014,06:00,220.4,P deg,4.2,P ms-1,4.0,P degC,3,P ugm-3,26,P ugm-3,31,P ugm-3
02-03-2014,07:00,223.3,P deg,4.7,P ms-1,5.1,P degC,5,P ugm-3,25,P ugm-3,33,P ugm-3
02-03-2014,08:00,224.6,P deg,5.0,P ms-1,6.5,P degC,4,P ugm-3,24,P ugm-3,30,P ugm-3
02-03-2014,09:00,220.4,P deg,5.0,P ms-1,7.3,P degC,4,P ugm-3,21,P ugm-3,27,P ugm-3
02-03-2014,10:00,211.1,P deg,5.0,P ms-1,8.2,P degC,5,P ugm-3,19,P ugm-3,27,P ugm-3
02-03-2014,11:00,209.9,P deg,6.1,P ms-1,9.7,P degC,5,P ugm-3,19,P ugm-3,26,P ugm-3
02-03-2014,12:00,207.4,P deg,6.7,P ms-1,10.0,P degC,4,P ugm-3,17,P ugm-3,23,P ugm-3
02-03-2014,13:00,200.5,P deg,6.4,P ms-1,9.3,P degC,4,P ugm-3,17,P ugm-3,23,P ugm-3
02-03-2014,14:00,190.5,P deg,6.2,P ms-1,8.6,P degC,4,P ugm-3,19,P ugm-3,26,P ugm-3
02-03-2014,15:00,183.3,P deg,4.9,P ms-1,8.3,P degC,3,P ugm-3,21,P ugm-3,26,P ugm-3
02-03-2014,16:00,189.1,P deg,7.2,P ms-1,8.5,P degC,3,P ugm-3,20,P ugm-3,25,P ugm-3
02-03-2014,17:00,186.0,P deg,7.9,P ms-1,8.5,P degC,3,P ugm-3,19,P ugm-3,24,P ugm-3
02-03-2014,18:00,180.9,P deg,8.4,P ms-1,8.3,P degC,3,P ugm-3,17,P ugm-3,22,P ugm-3
02-03-2014,19:00,184.5,P deg,8.8,P ms-1,8.3,P degC,4,P ugm-3,16,P ugm-3,22,P ugm-3
02-03-2014,20:00,187.1,P deg,9.0,P ms-1,8.3,P degC,3,P ugm-3,16,P ugm-3,20,P ugm-3
02-03-2014,21:00,187.8,P deg,8.6,P ms-1,8.3,P degC,3,P ugm-3,15,P ugm-3,19,P ugm-3
02-03-2014,22:00,198.0,P deg,7.7,P ms-1,8.5,P degC,2,P ugm-3,15,P ugm-3,18,P ugm-3
02-03-2014,23:00,231.3,P deg,5.2,P ms-1,8.9,P degC,4,P ugm-3,27,P ugm-3,33,P ugm-3
02-03-2014,24:00,255.9,P deg,4.9,P ms-1,8.5,P degC,7,P ugm-3,39,P ugm-3,50,P ugm-3
03-03-2014,01:00,269.6,P deg,4.1,P ms-1,6.2,P degC,5,P ugm-3,32,P ugm-3,39,P ugm-3
03-03-2014,02:00,277.3,P deg,4.4,P ms-1,5.5,P degC,5,P ugm-3,25,P ugm-3,32,P ugm-3
03-03-2014,03:00,262.5,P deg,3.8,P ms-1,4.3,P degC,4,P ugm-3,22,P ugm-3,28,P ugm-3
03-03-2014,04:00,248.7,P deg,3.4,P ms-1,3.3,P degC,4,P ugm-3,21,P ugm-3,28,P ugm-3
03-03-2014,05:00,233.8,P deg,3.0,P ms-1,2.4,P degC,3,P ugm-3,19,P ugm-3,24,P ugm-3
03-03-2014,06:00,207.7,P deg,2.7,P ms-1,1.6,P degC,8,P ugm-3,29,P ugm-3,41,P ugm-3
03-03-2014,07:00,173.7,P deg,2.7,P ms-1,0.8,P degC,19,P ugm-3,56,P ugm-3,85,P ugm-3
03-03-2014,08:00,148.4,P deg,1.3,P ms-1,1.3,P degC,45,P ugm-3,90,P ugm-3,159,P ugm-3
03-03-2014,09:00,148.5,P deg,2.2,P ms-1,6.2,P degC,35,P ugm-3,83,P ugm-3,137,P ugm-3
03-03-2014,10:00,179.4,P deg,4.6,P ms-1,9.4,P degC,24,P ugm-3,60,P ugm-3,96,P ugm-3
03-03-2014,11:00,176.2,P deg,5.0,P ms-1,10.2,P degC,12,P ugm-3,38,P ugm-3,57,P ugm-3
03-03-2014,12:00,172.5,P deg,5.3,P ms-1,10.2,P degC,22,P ugm-3,48,P ugm-3,82,P ugm-3
03-03-2014,13:00,168.5,P deg,4.8,P ms-1,9.2,P degC,39,P ugm-3,63,P ugm-3,123,P ugm-3
03-03-2014,14:00,159.6,P deg,4.3,P ms-1,9.0,P degC,37,P ugm-3,66,P ugm-3,123,P ugm-3
03-03-2014,15:00,152.3,P deg,4.2,P ms-1,8.9,P degC,61,P ugm-3,76,P ugm-3,170,P ugm-3
03-03-2014,16:00,144.1,P deg,3.3,P ms-1,8.5,P degC,100,P ugm-3,101,P ugm-3,254,P ugm-3
03-03-2014,17:00,131.6,P deg,3.1,P ms-1,7.4,P degC,139,P ugm-3,120,P ugm-3,333,P ugm-3
03-03-2014,18:00,101.5,P deg,3.0,P ms-1,5.8,P degC,173,P ugm-3,129,P ugm-3,394,P ugm-3
03-03-2014,19:00,81.3,P deg,2.7,P ms-1,4.7,P degC,238,P ugm-3,150,P ugm-3,515,P ugm-3
03-03-2014,20:00,59.2,P deg,2.8,P ms-1,3.5,P degC,174,P ugm-3,120,P ugm-3,388,P ugm-3
03-03-2014,21:00,41.2,P deg,2.0,P ms-1,3.0,P degC,173,P ugm-3,116,P ugm-3,382,P ugm-3
03-03-2014,22:00,37.4,P deg,1.2,P ms-1,3.2,P degC,107,P ugm-3,102,P ugm-3,265,P ugm-3
03-03-2014,23:00,348.8,P deg,1.3,P ms-1,3.1,P degC,105,P ugm-3,103,P ugm-3,264,P ugm-3
03-03-2014,24:00,345.2,P deg,1.6,P ms-1,3.1,P degC,109,P ugm-3,97,P ugm-3,264,P ugm-3
04-03-2014,01:00,308.2,P deg,2.0,P ms-1,0.7,P degC,84,P ugm-3,94,P ugm-3,223,P ugm-3
04-03-2014,02:00,297.4,P deg,1.6,P ms-1,1.0,P degC,54,P ugm-3,84,P ugm-3,167,P ugm-3
04-03-2014,03:00,272.9,P deg,1.9,P ms-1,0.7,P degC,51,P ugm-3,81,P ugm-3,159,P ugm-3
04-03-2014,04:00,271.8,P deg,1.9,P ms-1,0.6,P degC,62,P ugm-3,86,P ugm-3,181,P ugm-3
04-03-2014,05:00,260.6,P deg,2.0,P ms-1,0.2,P degC,72,P ugm-3,84,P ugm-3,194,P ugm-3
04-03-2014,06:00,259.9,P deg,1.8,P ms-1,-0.3,P degC,53,P ugm-3,76,P ugm-3,157,P ugm-3
04-03-2014,07:00,253.7,P deg,1.8,P ms-1,-0.5,P degC,76,P ugm-3,76,P ugm-3,193,P ugm-3
04-03-2014,08:00,253.9,P deg,1.9,P ms-1,-0.4,P degC,111,P ugm-3,85,P ugm-3,255,P ugm-3
04-03-2014,09:00,257.2,P deg,2.1,P ms-1,1.5,P degC,91,P ugm-3,84,P ugm-3,223,P ugm-3
04-03-2014,10:00,263.1,P deg,2.6,P ms-1,5.5,P degC,114,P ugm-3,105,P ugm-3,280,P ugm-3
04-03-2014,11:00,270.1,P deg,2.8,P ms-1,8.2,P degC,132,P ugm-3,113,P ugm-3,316,P ugm-3
04-03-2014,12:00,263.3,P deg,3.2,P ms-1,9.6,P degC,105,P ugm-3,96,P ugm-3,257,P ugm-3
04-03-2014,13:00,267.5,P deg,3.4,P ms-1,10.3,P degC,77,P ugm-3,81,P ugm-3,199,P ugm-3
04-03-2014,14:00,274.2,P deg,3.2,P ms-1,10.4,P degC,95,P ugm-3,94,P ugm-3,240,P ugm-3
04-03-2014,15:00,277.4,P deg,3.1,P ms-1,9.9,P degC,38,P ugm-3,73,P ugm-3,132,P ugm-3
04-03-2014,16:00,277.4,P deg,2.9,P ms-1,8.8,P degC,50,P ugm-3,77,P ugm-3,153,P ugm-3
04-03-2014,17:00,277.7,P deg,2.7,P ms-1,7.2,P degC,114,P ugm-3,103,P ugm-3,277,P ugm-3
04-03-2014,18:00,262.2,P deg,2.7,P ms-1,5.5,P degC,156,P ugm-3,123,P ugm-3,362,P ugm-3
04-03-2014,19:00,262.7,P deg,2.7,P ms-1,4.1,P degC,179,P ugm-3,127,P ugm-3,402,P ugm-3
04-03-2014,20:00,263.3,P deg,1.4,P ms-1,3.2,P degC,156,P ugm-3,129,P ugm-3,367,P ugm-3
04-03-2014,21:00,262.8,P deg,1.0,P ms-1,2.2,P degC,148,P ugm-3,118,P ugm-3,344,P ugm-3
04-03-2014,22:00,286.3,P deg,1.5,P ms-1,1.4,P degC,151,P ugm-3,114,P ugm-3,345,P ugm-3
04-03-2014,23:00,285.0,P deg,1.1,P ms-1,1.0,P degC,132,P ugm-3,105,P ugm-3,307,P ugm-3
04-03-2014,24:00,258.7,P deg,0.9,P ms-1,1.0,P degC,182,P ugm-3,118,P ugm-3,398,P ugm-3
05-03-2014,01:00,282.2,P deg,1.5,P ms-1,0.2,P degC,155,P ugm-3,104,P ugm-3,341,P ugm-3
05-03-2014,02:00,265.1,P deg,1.1,P ms-1,-0.5,P degC,195,P ugm-3,111,P ugm-3,410,P ugm-3
05-03-2014,03:00,262.1,P deg,0.6,P ms-1,-1.5,P degC,146,P ugm-3,95,P ugm-3,319,P ugm-3
05-03-2014,04:00,266.9,P deg,0.7,P ms-1,-1.9,P degC,111,P ugm-3,85,P ugm-3,256,P ugm-3
05-03-2014,05:00,257.5,P deg,0.8,P ms-1,-2.1,P degC,97,P ugm-3,80,P ugm-3,230,P ugm-3
05-03-2014,06:00,249.5,P deg,0.9,P ms-1,-2.3,P degC,150,P ugm-3,95,P ugm-3,324,P ugm-3
05-03-2014,07:00,264.0,P deg,1.3,P ms-1,-2.3,P degC,171,P ugm-3,97,P ugm-3,360,P ugm-3
05-03-2014,08:00,270.2,P deg,1.0,P ms-1,-0.1,P degC,149,P ugm-3,96,P ugm-3,324,P ugm-3
05-03-2014,09:00,253.5,P deg,1.0,P ms-1,4.1,P degC,227,P ugm-3,111,P ugm-3,459,P ugm-3
05-03-2014,10:00,248.1,P deg,1.2,P ms-1,8.1,P degC,216,P ugm-3,126,P ugm-3,458,P ugm-3
05-03-2014,11:00,242.6,P deg,1.9,P ms-1,11.1,P degC,134,P ugm-3,107,P ugm-3,313,P ugm-3
05-03-2014,12:00,239.4,P deg,2.6,P ms-1,12.6,P degC,57,P ugm-3,83,P ugm-3,170,P ugm-3
05-03-2014,13:00,252.2,P deg,3.2,P ms-1,13.2,P degC,79,P ugm-3,86,P ugm-3,208,P ugm-3
05-03-2014,14:00,262.4,P deg,3.4,P ms-1,13.3,P degC,55,P ugm-3,77,P ugm-3,162,P ugm-3
05-03-2014,15:00,265.7,P deg,3.3,P ms-1,12.7,P degC,44,P ugm-3,69,P ugm-3,135,P ugm-3
05-03-2014,16:00,262.9,P deg,2.7,P ms-1,11.6,P degC,91,P ugm-3,97,P ugm-3,236,P ugm-3
05-03-2014,17:00,250.5,P deg,2.5,P ms-1,10.3,P degC,94,P ugm-3,96,P ugm-3,240,P ugm-3
05-03-2014,18:00,219.6,P deg,3.1,P ms-1,8.2,P degC,73,P ugm-3,102,P ugm-3,214,P ugm-3
05-03-2014,19:00,220.6,P deg,2.7,P ms-1,7.1,P degC,72,P ugm-3,108,P ugm-3,217,P ugm-3
05-03-2014,20:00,225.4,P deg,3.0,P ms-1,6.6,P degC,40,P ugm-3,98,P ugm-3,159,P ugm-3
05-03-2014,21:00,232.0,P deg,3.0,P ms-1,6.1,P degC,23,P ugm-3,86,P ugm-3,121,P ugm-3
05-03-2014,22:00,229.4,P deg,3.0,P ms-1,5.3,P degC,12,P ugm-3,74,P ugm-3,93,P ugm-3
05-03-2014,23:00,227.3,P deg,2.9,P ms-1,4.6,P degC,22,P ugm-3,68,P ugm-3,101,P ugm-3
05-03-2014,24:00,222.6,P deg,2.9,P ms-1,4.1,P degC,18,P ugm-3,71,P ugm-3,99,P ugm-3
06-03-2014,01:00,207.7,P deg,3.0,P ms-1,3.3,P degC,14,P ugm-3,67,P ugm-3,89,P ugm-3
06-03-2014,02:00,203.6,P deg,2.6,P ms-1,3.3,P degC,7,P ugm-3,46,P ugm-3,57,P ugm-3
06-03-2014,03:00,212.0,P deg,2.7,P ms-1,4.3,P degC,4,P ugm-3,35,P ugm-3,41,P ugm-3
06-03-2014,04:00,209.9,P deg,3.1,P ms-1,4.8,P degC,4,P ugm-3,28,P ugm-3,34,P ugm-3
06-03-2014,05:00,211.3,P deg,3.2,P ms-1,5.2,P degC,5,P ugm-3,28,P ugm-3,36,P ugm-3
06-03-2014,06:00,208.6,P deg,3.4,P ms-1,5.7,P degC,6,P ugm-3,36,P ugm-3,45,P ugm-3
06-03-2014,07:00,207.9,P deg,3.5,P ms-1,5.9,P degC,13,P ugm-3,53,P ugm-3,74,P ugm-3
06-03-2014,08:00,207.4,P deg,3.5,P ms-1,6.9,P degC,27,P ugm-3,72,P ugm-3,114,P ugm-3
06-03-2014,09:00,216.3,P deg,3.9,P ms-1,9.2,P degC,27,P ugm-3,64,P ugm-3,106,P ugm-3
06-03-2014,10:00,224.9,P deg,4.9,P ms-1,11.3,P degC,27,P ugm-3,63,P ugm-3,104,P ugm-3
06-03-2014,11:00,227.7,P deg,5.5,P ms-1,13.1,P degC,24,P ugm-3,46,P ugm-3,82,P ugm-3
06-03-2014,12:00,226.2,P deg,5.8,P ms-1,14.3,P degC,17,P ugm-3,41,P ugm-3,68,P ugm-3
06-03-2014,13:00,223.5,P deg,6.2,P ms-1,14.5,P degC,14,P ugm-3,35,P ugm-3,56,P ugm-3
06-03-2014,14:00,221.9,P deg,6.3,P ms-1,14.1,P degC,10,P ugm-3,31,P ugm-3,47,P ugm-3
06-03-2014,15:00,222.1,P deg,6.1,P ms-1,13.1,P degC,9,P ugm-3,31,P ugm-3,45,P ugm-3
06-03-2014,16:00,221.5,P deg,5.3,P ms-1,11.5,P degC,18,P ugm-3,43,P ugm-3,71,P ugm-3
06-03-2014,17:00,220.7,P deg,5.2,P ms-1,10.1,P degC,16,P ugm-3,45,P ugm-3,69,P ugm-3
06-03-2014,18:00,220.4,P deg,5.1,P ms-1,9.2,P degC,13,P ugm-3,44,P ugm-3,64,P ugm-3
06-03-2014,19:00,218.5,P deg,5.0,P ms-1,8.7,P degC,9,P ugm-3,47,P ugm-3,61,P ugm-3
06-03-2014,20:00,220.4,P deg,5.0,P ms-1,8.4,P degC,9,P ugm-3,47,P ugm-3,60,P ugm-3
06-03-2014,21:00,221.6,P deg,5.0,P ms-1,8.4,P degC,10,P ugm-3,46,P ugm-3,62,P ugm-3
06-03-2014,22:00,221.2,P deg,5.1,P ms-1,8.5,P degC,7,P ugm-3,43,P ugm-3,53,P ugm-3
06-03-2014,23:00,221.0,P deg,5.2,P ms-1,8.6,P degC,14,P ugm-3,55,P ugm-3,75,P ugm-3
06-03-2014,24:00,223.4,P deg,5.3,P ms-1,9.4,P degC,9,P ugm-3,55,P ugm-3,69,P ugm-3
07-03-2014,01:00,214.2,P deg,4.3,P ms-1,6.9,P degC,7,P ugm-3,43,P ugm-3,54,P ugm-3
07-03-2014,02:00,216.2,P deg,4.6,P ms-1,7.3,P degC,5,P ugm-3,40,P ugm-3,48,P ugm-3
07-03-2014,03:00,219.2,P deg,4.7,P ms-1,7.4,P degC,4,P ugm-3,38,P ugm-3,44,P ugm-3
07-03-2014,04:00,220.6,P deg,4.8,P ms-1,7.6,P degC,3,P ugm-3,37,P ugm-3,41,P ugm-3
07-03-2014,05:00,226.1,P deg,5.1,P ms-1,7.8,P degC,3,P ugm-3,30,P ugm-3,35,P ugm-3
07-03-2014,06:00,227.1,P deg,5.3,P ms-1,7.9,P degC,3,P ugm-3,29,P ugm-3,34,P ugm-3
07-03-2014,07:00,224.9,P deg,5.6,P ms-1,8.0,P degC,6,P ugm-3,37,P ugm-3,47,P ugm-3
07-03-2014,08:00,232.1,P deg,5.9,P ms-1,8.5,P degC,11,P ugm-3,45,P ugm-3,61,P ugm-3
07-03-2014,09:00,230.5,P deg,5.1,P ms-1,9.6,P degC,16,P ugm-3,50,P ugm-3,74,P ugm-3
07-03-2014,10:00,243.0,P deg,5.5,P ms-1,9.9,P degC,18,P ugm-3,46,P ugm-3,74,P ugm-3
07-03-2014,11:00,244.7,P deg,4.7,P ms-1,10.4,P degC,24,P ugm-3,56,P ugm-3,92,P ugm-3
07-03-2014,12:00,252.1,P deg,5.1,P ms-1,11.9,P degC,30,P ugm-3,61,P ugm-3,107,P ugm-3
07-03-2014,13:00,252.6,P deg,4.1,P ms-1,11.8,P degC,30,P ugm-3,57,P ugm-3,103,P ugm-3
07-03-2014,14:00,263.2,P deg,3.6,P ms-1,12.1,P degC,52,P ugm-3,63,P ugm-3,143,P ugm-3
07-03-2014,15:00,267.3,P deg,3.4,P ms-1,12.2,P degC,72,P ugm-3,82,P ugm-3,192,P ugm-3
07-03-2014,16:00,284.2,P deg,3.1,P ms-1,12.9,P degC,129,P ugm-3,119,P ugm-3,317,P ugm-3
07-03-2014,17:00,282.8,P deg,3.1,P ms-1,11.5,P degC,135,P ugm-3,113,P ugm-3,319,P ugm-3
07-03-2014,18:00,288.5,P deg,1.4,P ms-1,8.9,P degC,186,P ugm-3,133,P ugm-3,418,P ugm-3
07-03-2014,19:00,200.8,P deg,0.3,P ms-1,7.1,P degC,210,P ugm-3,135,P ugm-3,457,P ugm-3
07-03-2014,20:00,262.5,P deg,0.4,P ms-1,5.3,P degC,162,P ugm-3,124,P ugm-3,372,P ugm-3
07-03-2014,21:00,13.6,P deg,1.0,P ms-1,5.2,P degC,87,P ugm-3,106,P ugm-3,239,P ugm-3
07-03-2014,22:00,69.3,P deg,1.7,P ms-1,5.3,P degC,44,P ugm-3,79,P ugm-3,146,P ugm-3
